"provider_id","date","country","tracking_ecommerce_source","device","exits","revenue_local_currency","revenue_euro"
"8521","2021-03-08","EE","yes","desktop","298","21.9428","22.023"
"11040","2021-01-31","LT","yes","mobile","541","141.2396","141.24"
"11040","2021-02-17","LT","yes","desktop","4703","976.256372281","976.258"
"11106","2021-03-09","LT","yes","desktop","2405","327.549876495","327.799"
"11054","2021-03-08","LT","yes","mobile","27","0","0"
"11047","2021-01-11","LT","yes","tablet","115","13.113245048","13.111"
"11143","2021-01-11","LV","yes","desktop","4307","597.69685","597.738"
"8536","2021-01-11","EE","yes","mobile","252","9.0772","9.138"
"11143","2021-01-16","LV","yes","desktop","3677","512.245725","512.329"
"8499","2021-01-16","EE","yes","desktop","1712","220.3828","220.383"
"11142","2021-01-16","LV","no","desktop","298","0","0"
"11154","2021-02-19","LV","yes","mobile","375","45.5752","45.631"
"11136","2021-02-20","LV","yes","mobile","6","0","0"
"8536","2021-02-18","EE","yes","desktop","727","24.0966","24.288"
"11140","2021-02-20","LV","yes","mobile","70","12.7457","12.743"
"8536","2021-02-20","EE","yes","mobile","328","29.227","29.223"
"11051","2021-01-03","LT","yes","mobile","2585","256.214235518","256.559"
"11143","2021-01-03","LV","yes","desktop","5845","778.56135","779.647"
"11041","2021-01-03","LT","yes","desktop","1472","74.850592719","74.81"
"11165","2021-01-03","LV","yes","desktop","380","19.58605","19.575"
"8521","2021-01-03","EE","yes","mobile","259","6.446","6.485"
"11047","2021-02-05","LT","yes","desktop","1009","116.450148509","116.468"
"11117","2021-03-01","LT","yes","desktop","3378","285.26033469","285.452"
"11174","2021-01-28","LV","yes","desktop","5558","444.6871","446.316"
"11165","2021-01-28","LV","yes","mobile","549","76.45055","76.46"
"8511","2021-01-28","EE","yes","mobile","133","3.6487","3.671"
"11041","2021-02-07","LT","yes","mobile","1714","134.499193976","134.468"
"11048","2021-03-07","LT","yes","desktop","41","0","0"
"8521","2021-02-23","EE","yes","tablet","10","0.9339","0.936"
"8536","2021-03-31","EE","yes","tablet","254","15.747902718","15.726"
"11062","2021-02-19","LT","yes","desktop","432","23.134775906","23.182"
"11142","2021-01-21","LV","no","desktop","276","0","0"
"11046","2021-02-19","LT","no","mobile","15","0","0"
"8532","2021-01-05","EE","yes","desktop","44","1.5862","1.576"
"11041","2021-01-05","LT","yes","tablet","237","19.169987094","19.155"
"11148","2021-01-05","LV","yes","mobile","70","9.7295","9.724"
"11174","2021-03-05","LV","yes","mobile","2560","217.0113","216.992"
"11146","2021-03-05","LV","yes","desktop","311","25.3242","25.371"
"11117","2021-03-23","LT","yes","tablet","392","37.084799366","37.114"
"11041","2021-03-12","LT","yes","mobile","1352","142.124999861","142.292"
"11172","2021-03-12","LV","yes","desktop","196","20.435019","20.467"
"8535","2021-03-12","EE","yes","mobile","48","8.1202","8.117"
"11106","2021-02-16","LT","yes","desktop","2148","292.643092565","292.631"
"11165","2021-03-10","LV","yes","desktop","503","36.30275","36.292"
"11149","2021-03-10","LV","yes","tablet","9","0.86075","0.863"
"8532","2021-02-12","EE","yes","mobile","8","1.5851","1.584"
"8499","2021-02-24","EE","yes","desktop","1198","181.62","181.62"
"11047","2021-03-27","LT","yes","mobile","318","82.133317298","82.135"
"11151","2021-03-27","LV","yes","mobile","107","24.28525","24.282"
"11062","2021-03-27","LT","yes","desktop","160","7.500494867","7.498"
"11050","2021-03-27","LT","yes","mobile","29","0","0"
"8511","2021-01-03","EE","yes","mobile","164","23.5444","23.549"
"8536","2021-03-06","EE","yes","desktop","1155","80.26205","80.145"
"11095","2021-01-18","LT","yes","mobile","380","60.108696804","60.131"
"11142","2021-01-18","LV","no","desktop","331","0","0"
"11171","2021-01-14","LV","yes","desktop","498","43.81135","43.897"
"11117","2021-02-02","LT","yes","mobile","1470","311.97456268","311.963"
"11068","2021-02-25","LT","yes","desktop","94","0","0"
"11095","2021-02-05","LT","yes","mobile","351","65.997593592","65.961"
"11062","2021-02-28","LT","yes","desktop","275","12.74254519","12.745"
"11143","2021-01-28","LV","yes","desktop","3953","547.819775","547.968"
"11154","2021-01-28","LV","yes","mobile","480","34.7182","34.658"
"8510","2021-03-31","EE","yes","desktop","1048","77.2486","77.545"
"11092","2021-02-19","LT","yes","desktop","105","18.940869023","18.937"
"11145","2021-03-05","LV","yes","desktop","700","65.538","65.556"
"11095","2021-03-12","LT","yes","desktop","149","20.709920182","20.711"
"11106","2021-03-10","LT","yes","tablet","344","60.287946923","60.346"
"11060","2021-02-08","LT","yes","mobile","468","84.667148073","84.641"
"8536","2021-03-06","EE","yes","tablet","157","9.60135","9.584"
"11095","2021-03-06","LT","yes","desktop","138","18.112768048","18.116"
"11051","2021-03-02","LT","yes","mobile","567","75.190132194","75.205"
"8536","2021-03-02","EE","yes","desktop","1035","106.04055","106.299"
"11068","2021-03-02","LT","yes","desktop","336","49.729910231","49.729"
"11165","2021-03-02","LV","yes","desktop","597","51.7385","51.762"
"11136","2021-03-02","LV","yes","desktop","16","0","0"
"11154","2021-01-27","LV","yes","mobile","501","29.3634","29.4"
"11047","2021-01-27","LT","yes","desktop","1565","173.581614796","173.618"
"11051","2021-01-27","LT","yes","desktop","1745","75.161790082","74.994"
"11079","2021-01-27","LT","yes","desktop","212","22.582162566","22.585"
"11040","2021-01-27","LT","yes","desktop","1087","154.278","154.279"
"11154","2021-01-27","LV","yes","desktop","1160","41.23845","41.386"
"11117","2021-02-02","LT","yes","tablet","553","65.716579262","65.73"
"11051","2021-01-26","LT","yes","tablet","436","40.194893807","40.198"
"11070","2021-02-03","LT","yes","desktop","423","65.956772073","65.946"
"11040","2021-02-03","LT","yes","desktop","2883","421.304387489","421.322"
"11051","2021-02-03","LT","yes","desktop","2702","261.876004808","261.716"
"11047","2021-02-21","LT","yes","desktop","1234","167.232044798","167.218"
"11084","2021-01-31","LT","yes","mobile","431","28.755972406","28.758"
"11040","2021-03-01","LT","yes","mobile","1134","344.997129135","345"
"11117","2021-02-21","LT","yes","desktop","3405","501.423281969","501.464"
"11084","2021-02-21","LT","yes","mobile","356","49.063879253","49.055"
"11172","2021-02-21","LV","yes","mobile","93","6.9223","6.921"
"11172","2021-03-29","LV","yes","desktop","369","42.7383","42.781"
"11170","2021-03-29","LV","yes","desktop","397","39.3745","39.45"
"11068","2021-02-21","LT","yes","tablet","110","14.852225565","14.853"
"8516","2021-02-21","EE","no","desktop","38","4.77345","4.77"
"11048","2021-02-21","LT","yes","desktop","23","0","0"
"11095","2021-02-21","LT","yes","desktop","83","5.124124498","5.109"
"11165","2021-02-21","LV","yes","tablet","29","1.65825","1.659"
"11075","2021-02-21","LT","no","desktop","4","0","0"
"11046","2021-03-22","LT","no","desktop","85","0","0"
"11117","2021-03-22","LT","yes","mobile","1390","254.106114315","253.981"
"11041","2021-03-22","LT","yes","tablet","703","80.572744621","80.564"
"11117","2021-03-22","LT","yes","desktop","3600","388.360496629","388.224"
"8521","2021-03-22","EE","yes","desktop","289","24.8281","24.901"
"11086","2021-03-22","LT","yes","desktop","52","0","0"
"11062","2021-02-14","LT","yes","mobile","254","16.20806762","16.244"
"11058","2021-02-14","LT","no","mobile","31","0","0"
"11070","2021-02-01","LT","yes","desktop","516","75.474979943","75.468"
"11154","2021-02-01","LV","yes","desktop","3473","290.551261","291.301"
"11173","2021-02-01","LV","yes","desktop","413","2.00211","2.005"
"11062","2021-02-01","LT","yes","tablet","93","8.814593186","8.822"
"8536","2021-02-01","EE","yes","mobile","251","24.8358","24.835"
"8521","2021-02-01","EE","yes","mobile","76","3.014","3"
"11171","2021-02-01","LV","yes","tablet","78","6.03515","6.046"
"8535","2021-03-20","EE","yes","tablet","23","2.1461","2.153"
"8536","2021-03-05","EE","yes","mobile","126","9.0695","9.062"
"8510","2021-03-12","EE","yes","desktop","345","26.9797","27.052"
"8525","2021-03-24","EE","no","mobile","6","0","0"
"11084","2021-01-14","LT","yes","desktop","573","66.700322678","66.711"
"11070","2021-01-14","LT","yes","mobile","494","146.245981062","146.247"
"11174","2021-01-14","LV","yes","mobile","1342","170.39","170.535"
"8516","2021-01-14","EE","yes","desktop","333","33.24431","33.227"
"8536","2021-01-14","EE","yes","desktop","1226","103.7905","103.972"
"8514","2021-01-14","EE","yes","desktop","130","10.4852","10.491"
"11063","2021-01-14","LT","yes","mobile","93","0","0"
"11060","2021-01-15","LT","yes","desktop","829","56.454183091","56.479"
"11073","2021-01-26","LT","yes","desktop","280","29.608321599","29.61"
"11063","2021-01-26","LT","yes","mobile","212","45.60439204","45.618"
"11049","2021-01-26","LT","yes","mobile","23","4.220308742","4.218"
"11143","2021-02-06","LV","yes","desktop","3475","541.979","541.979"
"11146","2021-01-07","LV","yes","mobile","5","0","0"
"11054","2021-02-09","LT","yes","mobile","194","46.28502175","46.291"
"11073","2021-02-09","LT","yes","mobile","111","14.387594486","14.389"
"8534","2021-02-09","EE","yes","desktop","107","7.96125","7.995"
"11060","2021-02-09","LT","yes","tablet","136","14.785791203","14.785"
"8500","2021-02-09","EE","no","mobile","57","8.56416","8.561"
"11117","2021-01-29","LT","yes","tablet","510","56.574634847","56.593"
"8502","2021-01-28","EE","yes","tablet","9","0","0"
"8535","2021-03-04","EE","yes","desktop","194","14.57665","14.637"
"11140","2021-03-04","LV","yes","mobile","62","12.8568","12.852"
"8500","2021-02-08","EE","no","desktop","404","28.71528","28.717"
"11062","2021-02-08","LT","yes","mobile","161","6.540669183","6.522"
"11041","2021-02-08","LT","yes","mobile","1517","118.697623347","118.732"
"11041","2021-02-08","LT","yes","tablet","310","23.426900532","23.401"
"11095","2021-02-23","LT","yes","mobile","94","8.664465226","8.667"
"11136","2021-02-24","LV","yes","mobile","5","0","0"
"11145","2021-02-09","LV","yes","mobile","176","7.8881","7.886"
"11145","2021-01-09","LV","yes","desktop","467","11.7205","11.743"
"11054","2021-01-10","LT","yes","tablet","175","14.956609782","14.979"
"8510","2021-01-09","EE","yes","desktop","276","14.2868","14.276"
"11165","2021-01-24","LV","yes","mobile","826","108.75755","108.776"
"11151","2021-01-02","LV","yes","desktop","186","17.47625","17.514"
"11067","2021-01-02","LT","yes","mobile","97","20.05351718","20.062"
"11041","2021-01-02","LT","yes","mobile","1063","53.335751591","53.151"
"11173","2021-01-31","LV","yes","desktop","610","65.24364","65.298"
"11068","2021-01-31","LT","yes","tablet","91","12.76088517","12.77"
"8516","2021-01-31","EE","yes","mobile","113","20.878","20.87"
"11063","2021-01-31","LT","yes","desktop","190","6.294526688","6.239"
"8521","2021-01-31","EE","yes","mobile","98","3.8346","3.813"
"8536","2021-01-31","EE","yes","mobile","280","26.8796","26.843"
"11095","2021-03-07","LT","yes","desktop","167","21.233344892","21.235"
"11095","2021-02-05","LT","yes","desktop","472","55.15048493","55.171"
"11069","2021-01-31","LT","yes","desktop","18","2.590631698","2.594"
"11044","2021-02-11","LT","no","desktop","63","10.869820334","10.87"
"11058","2021-02-22","LT","no","desktop","55","0","0"
"11095","2021-02-22","LT","yes","mobile","76","5.454141233","5.456"
"8536","2021-01-08","EE","yes","desktop","1135","27.2602","27.239"
"11172","2021-03-13","LV","yes","mobile","132","22.58498","22.573"
"11128","2021-02-11","LT","yes","desktop","428","66.346543688","66.362"
"11174","2021-03-13","LV","yes","mobile","2734","341.1089","341.674"
"8517","2021-03-13","EE","yes","desktop","338","25.28284","25.238"
"8521","2021-03-13","EE","yes","desktop","178","14.7323","14.774"
"11062","2021-03-13","LT","yes","desktop","430","34.074425941","34.091"
"11063","2021-03-13","LT","yes","mobile","54","0","0"
"11068","2021-03-13","LT","yes","desktop","279","46.679424585","46.68"
"11106","2021-03-19","LT","yes","desktop","2452","473.538691579","473.896"
"11079","2021-03-19","LT","yes","desktop","84","0","0"
"11149","2021-03-19","LV","yes","desktop","304","33.93225","33.992"
"11044","2021-03-28","LT","no","desktop","170","28.647140592","28.642"
"11142","2021-01-19","LV","no","desktop","272","0","0"
"11148","2021-01-19","LV","yes","mobile","31","5.5264","5.529"
"8536","2021-01-12","EE","yes","tablet","198","9.19545","9.206"
"11044","2021-03-05","LT","no","desktop","100","18.152214132","18.141"
"11143","2021-03-05","LV","yes","tablet","340","75.101","75.101"
"8508","2021-03-17","EE","yes","desktop","20","0","0"
"11096","2021-03-17","LT","yes","tablet","33","7.100236484","7.101"
"11095","2021-03-17","LT","yes","mobile","86","18.410170757","18.408"
"11068","2021-03-17","LT","yes","desktop","268","42.40452652","42.408"
"11154","2021-03-21","LV","yes","tablet","118","9.96325","9.954"
"11041","2021-03-21","LT","yes","mobile","2896","295.102789709","294.826"
"11040","2021-03-14","LT","yes","desktop","3704","816.937652193","816.963"
"11155","2021-03-14","LV","yes","desktop","127","14.9666","15.003"
"11062","2021-01-24","LT","yes","tablet","262","20.523350753","20.466"
"11149","2021-01-24","LV","yes","mobile","134","19.00415","19.009"
"11173","2021-01-24","LV","yes","tablet","32","3.15975","3.163"
"11170","2021-01-25","LV","yes","mobile","171","25.3341","25.335"
"11068","2021-02-08","LT","yes","mobile","201","54.290293066","54.293"
"8521","2021-02-08","EE","yes","desktop","393","27.90095","28.041"
"11054","2021-02-08","LT","yes","tablet","106","11.713408008","11.722"
"8513","2021-02-08","EE","no","desktop","8","0","0"
"8508","2021-01-21","EE","yes","mobile","40","0","0"
"8535","2021-01-22","EE","yes","desktop","97","5.5847","5.586"
"8534","2021-01-13","EE","yes","mobile","34","4.3978","4.398"
"11128","2021-02-08","LT","yes","mobile","617","149.511756127","149.503"
"8521","2021-01-18","EE","yes","tablet","64","7.65655","7.68"
"11047","2021-01-18","LT","yes","tablet","123","11.330883087","11.334"
"11149","2021-02-25","LV","yes","desktop","185","18.62135","18.664"
"8514","2021-01-20","EE","yes","desktop","201","15.9302","15.964"
"11050","2021-01-14","LT","yes","mobile","41","0","0"
"8521","2021-02-06","EE","yes","desktop","213","16.64685","16.719"
"11171","2021-03-04","LV","yes","mobile","359","56.7259","56.716"
"11073","2021-01-20","LT","yes","desktop","194","14.133380574","14.117"
"11151","2021-01-23","LV","yes","desktop","159","16.52358125","16.523"
"8534","2021-01-31","EE","yes","mobile","48","4.6728","4.688"
"11087","2021-01-31","LT","yes","desktop","32","0","0"
"11069","2021-02-01","LT","yes","desktop","20","2.812010356","2.812"
"11084","2021-02-03","LT","yes","mobile","423","72.990954304","72.995"
"11128","2021-02-03","LT","yes","desktop","129","0","0"
"11147","2021-01-19","LV","no","mobile","9","0","0"
"11062","2021-03-17","LT","yes","desktop","459","23.142602152","23.194"
"11062","2021-03-21","LT","yes","mobile","473","17.815535812","17.713"
"11148","2021-01-24","LV","yes","mobile","37","6.3756","6.38"
"11174","2021-01-24","LV","yes","tablet","305","18.94585","19.043"
"11064","2021-03-13","LT","no","desktop","21","0","0"
"8499","2021-03-21","EE","yes","mobile","321","125.916","125.916"
"11151","2021-01-19","LV","yes","desktop","170","16.19275625","16.196"
"11070","2021-03-29","LT","yes","mobile","225","96.87089086","96.881"
"11171","2021-03-29","LV","yes","desktop","980","105.143907","105.166"
"11047","2021-03-30","LT","yes","mobile","308","74.211758519","74.235"
"11106","2021-03-30","LT","yes","tablet","278","47.911819323","47.919"
"11040","2021-03-29","LT","yes","tablet","340","61.763511838","61.762"
"11143","2021-01-10","LV","yes","tablet","433","62.364","62.364"
"11063","2021-01-10","LT","yes","desktop","80","0","0"
"11048","2021-01-10","LT","yes","desktop","23","0","0"
"11095","2021-01-10","LT","yes","desktop","393","34.764206626","34.757"
"11165","2021-01-10","LV","yes","tablet","97","4.87355","4.874"
"11151","2021-01-08","LV","yes","desktop","328","31.603","31.656"
"11172","2021-01-08","LV","yes","mobile","329","65.8251","65.797"
"11145","2021-01-08","LV","yes","mobile","62","7.9684","7.984"
"11067","2021-01-08","LT","yes","mobile","163","26.573054939","26.585"
"11046","2021-01-08","LT","no","desktop","30","0","0"
"8514","2021-01-08","EE","yes","mobile","38","6.611","6.615"
"11087","2021-01-08","LT","no","desktop","9","0","0"
"11087","2021-01-24","LT","yes","mobile","2","0","0"
"8514","2021-01-24","EE","yes","desktop","70","6.5571","6.551"
"11050","2021-01-03","LT","yes","mobile","17","0","0"
"11173","2021-01-03","LV","yes","desktop","66","0","0"
"11149","2021-01-03","LV","yes","desktop","37","0","0"
"11145","2021-01-02","LV","yes","desktop","531","7.2314","7.148"
"11171","2021-01-02","LV","yes","mobile","519","67.9998","68.007"
"11073","2021-01-11","LT","yes","desktop","352","31.633216546","31.613"
"11173","2021-01-12","LV","yes","mobile","152","28.01238","28.027"
"11069","2021-01-12","LT","yes","mobile","21","5.406869266","5.414"
"11051","2021-01-12","LT","yes","desktop","2790","290.324148939","290.492"
"11062","2021-01-12","LT","yes","desktop","1124","94.582245058","94.585"
"11165","2021-01-12","LV","yes","mobile","268","8.8264","8.809"
"11040","2021-01-12","LT","yes","mobile","1030","255.8846","255.885"
"11054","2021-01-04","LT","yes","tablet","65","2.654017322","2.648"
"11077","2021-01-04","LT","yes","desktop","124","11.723631656","11.722"
"11070","2021-01-04","LT","yes","mobile","389","103.489178158","103.485"
"11170","2021-01-04","LV","yes","tablet","54","3.65365","3.677"
"11154","2021-02-07","LV","yes","desktop","1412","122.39095","122.76"
"8514","2021-02-07","EE","yes","desktop","89","8.3446","8.356"
"8510","2021-02-15","EE","yes","tablet","17","0.8712","0.873"
"11154","2021-02-15","LV","yes","mobile","639","73.7","73.713"
"11134","2021-02-15","LV","no","desktop","32","0","0"
"11075","2021-02-15","LT","no","tablet","3","0","0"
"11128","2021-03-06","LT","yes","mobile","419","140.286344494","140.276"
"11051","2021-03-06","LT","yes","tablet","237","25.768360901","25.797"
"11090","2021-03-06","LT","no","mobile","24","8.566144459","8.564"
"11092","2021-03-06","LT","yes","tablet","8","0.102470536","0.104"
"11040","2021-03-07","LT","yes","tablet","687","138.681578058","138.674"
"11146","2021-03-21","LV","yes","mobile","94","4.7223","4.696"
"11172","2021-02-11","LV","yes","desktop","144","8.7065","8.717"
"11095","2021-02-11","LT","yes","desktop","115","11.273824944","11.271"
"8521","2021-01-27","EE","yes","tablet","45","3.1548","3.168"
"11134","2021-01-07","LV","no","desktop","40","0","0"
"11095","2021-03-31","LT","yes","desktop","164","15.962459661","15.946"
"8536","2021-03-18","EE","yes","desktop","1487","99.12705","98.904"
"11171","2021-01-17","LV","yes","mobile","466","66.8591","66.938"
"11143","2021-01-17","LV","yes","mobile","1116","295.225","295.225"
"11041","2021-01-17","LT","yes","mobile","1677","160.078534428","159.982"
"11070","2021-01-17","LT","yes","desktop","640","89.274554038","89.243"
"11084","2021-01-17","LT","yes","mobile","497","108.927886122","108.918"
"8521","2021-01-17","EE","yes","desktop","478","38.81075","38.713"
"11140","2021-03-07","LV","yes","mobile","92","17.8519","17.844"
"8515","2021-01-20","EE","yes","desktop","38","4.0524","4.045"
"11170","2021-01-19","LV","yes","desktop","158","19.55085","19.573"
"11086","2021-01-20","LT","no","mobile","15","0","0"
"11047","2021-02-04","LT","yes","desktop","1177","136.661231348","136.652"
"11063","2021-02-04","LT","yes","desktop","1272","132.700607273","132.761"
"8536","2021-02-04","EE","yes","desktop","1710","120.2157825","120.168"
"11095","2021-02-04","LT","yes","desktop","483","54.940598984","54.966"
"8506","2021-02-04","EE","yes","desktop","46","0","0"
"11128","2021-02-04","LT","yes","desktop","374","44.338550365","44.325"
"11067","2021-01-21","LT","yes","desktop","175","21.771282638","21.775"
"11047","2021-01-12","LT","yes","mobile","279","22.507166297","22.465"
"11051","2021-02-13","LT","yes","tablet","322","36.50126468","36.505"
"11084","2021-02-13","LT","yes","tablet","56","5.091857217","5.102"
"11143","2021-02-13","LV","yes","mobile","469","139.341","139.341"
"11049","2021-02-13","LT","yes","tablet","13","1.391184924","1.39"
"11128","2021-03-07","LT","yes","desktop","548","85.068408837","85.085"
"8536","2021-03-21","EE","yes","tablet","242","17.8255","17.877"
"11172","2021-03-21","LV","yes","desktop","248","26.890237","26.913"
"11172","2021-03-04","LV","yes","tablet","21","2.015871","2.021"
"11041","2021-01-22","LT","yes","mobile","1570","256.37760952","256.317"
"11077","2021-01-22","LT","yes","desktop","8","0","0"
"8535","2021-03-26","EE","yes","tablet","26","1.6896","1.698"
"11058","2021-01-11","LT","no","mobile","151","0","0"
"11078","2021-01-12","LT","yes","desktop","214","18.650233335","18.67"
"8511","2021-03-07","EE","yes","mobile","45","6.8486","6.847"
"8510","2021-03-07","EE","yes","mobile","103","15.6673","15.658"
"11070","2021-01-22","LT","yes","mobile","405","130.127364042","130.113"
"11151","2021-02-03","LV","yes","desktop","318","34.0481625","34.047"
"11091","2021-02-03","LT","no","tablet","24","2.294114058","2.291"
"11142","2021-02-04","LV","no","desktop","435","0","0"
"11068","2021-02-04","LT","yes","tablet","56","8.277194053","8.274"
"11171","2021-02-04","LV","yes","tablet","63","4.7146","4.732"
"8508","2021-01-24","EE","yes","desktop","135","0","0"
"11047","2021-01-30","LT","yes","tablet","158","20.835718777","20.834"
"11070","2021-01-15","LT","yes","mobile","730","231.066425607","231.12"
"11142","2021-01-15","LV","no","desktop","445","0","0"
"8499","2021-01-15","EE","yes","tablet","148","20.3","20.3"
"11063","2021-01-15","LT","yes","desktop","169","0","0"
"11078","2021-01-15","LT","yes","mobile","163","18.528908784","18.506"
"11174","2021-01-15","LV","yes","tablet","383","37.3813","37.352"
"8506","2021-01-15","EE","yes","mobile","12","0","0"
"11170","2021-01-17","LV","yes","desktop","187","18.909","18.967"
"11063","2021-01-18","LT","yes","mobile","51","0","0"
"11142","2021-01-17","LV","no","tablet","29","0","0"
"11147","2021-02-07","LV","no","mobile","2","0","0"
"11137","2021-02-07","LV","yes","desktop","76","0","0"
"8506","2021-02-07","EE","yes","desktop","81","9.38575","9.389"
"11078","2021-01-02","LT","yes","mobile","91","12.969720548","12.962"
"11073","2021-01-01","LT","yes","desktop","139","13.552538139","13.543"
"11170","2021-01-02","LV","yes","mobile","362","47.2285","47.229"
"8511","2021-01-01","EE","yes","tablet","76","5.5022","5.529"
"11095","2021-01-18","LT","yes","tablet","82","11.001399199","11.012"
"11172","2021-02-18","LV","yes","tablet","16","1.16215","1.158"
"11049","2021-02-18","LT","yes","desktop","17","2.41689306","2.417"
"8521","2021-03-02","EE","yes","mobile","59","10.9428","10.936"
"11060","2021-01-21","LT","yes","mobile","173","16.705603779","16.715"
"11080","2021-01-21","LT","yes","desktop","54","5.838297935","5.841"
"11146","2021-03-19","LV","yes","mobile","103","5.2789","5.274"
"11165","2021-03-19","LV","yes","mobile","200","9.988","10.014"
"11149","2021-01-14","LV","yes","mobile","67","10.10735","10.111"
"11063","2021-01-14","LT","yes","desktop","152","0","0"
"11044","2021-01-30","LT","no","desktop","19","0","0"
"11079","2021-01-30","LT","yes","mobile","52","1.27271317","1.274"
"11049","2021-01-30","LT","yes","mobile","33","6.293653551","6.29"
"11068","2021-01-30","LT","yes","tablet","58","6.929184266","6.931"
"11165","2021-02-11","LV","yes","tablet","18","1.27875","1.282"
"11173","2021-01-05","LV","yes","mobile","31","0","0"
"11173","2021-01-13","LV","yes","mobile","201","41.56548","41.582"
"8532","2021-02-07","EE","yes","desktop","27","2.1912","2.199"
"11046","2021-02-25","LT","no","desktop","80","0","0"
"11048","2021-01-19","LT","yes","mobile","15","0","0"
"11155","2021-03-05","LV","yes","tablet","19","2.4288","2.435"
"11075","2021-03-19","LT","yes","desktop","24","1.83966259","1.839"
"11051","2021-02-10","LT","yes","desktop","1952","166.309532519","166.409"
"11060","2021-01-25","LT","yes","desktop","1748","152.878999619","152.984"
"11041","2021-01-25","LT","yes","tablet","635","60.096976055","60.068"
"11174","2021-01-25","LV","yes","tablet","275","21.62105","21.701"
"11058","2021-01-25","LT","no","desktop","328","0","0"
"11145","2021-01-16","LV","yes","mobile","67","3.6179","3.636"
"11050","2021-01-15","LT","yes","desktop","25","0","0"
"11068","2021-02-02","LT","yes","desktop","409","50.837133601","50.835"
"11140","2021-03-11","LV","yes","tablet","19","2.37545","2.381"
"11095","2021-03-11","LT","yes","desktop","139","19.03211737","19.032"
"11092","2021-03-11","LT","yes","desktop","214","37.204896406","37.227"
"11143","2021-03-25","LV","yes","tablet","290","69.609","69.609"
"11154","2021-01-12","LV","yes","tablet","205","14.837625","14.914"
"11106","2021-02-24","LT","yes","tablet","159","22.82355621","22.812"
"11096","2021-02-24","LT","yes","desktop","74","11.62364795","11.622"
"11172","2021-02-24","LV","yes","mobile","60","4.345","4.338"
"11117","2021-03-16","LT","yes","tablet","342","34.113468108","34.131"
"8499","2021-03-16","EE","yes","tablet","148","31.657","31.657"
"11095","2021-03-16","LT","yes","desktop","181","23.583504223","23.599"
"11143","2021-03-16","LV","yes","mobile","872","362.116","362.116"
"11051","2021-03-16","LT","yes","tablet","210","26.047716562","26.043"
"11170","2021-03-16","LV","yes","tablet","19","2.0471","2.05"
"11096","2021-03-23","LT","yes","desktop","228","39.576310906","39.606"
"11172","2021-03-23","LV","yes","tablet","19","1.7787","1.783"
"8521","2021-03-23","EE","yes","mobile","88","14.0646","14.057"
"11090","2021-03-23","LT","no","desktop","18","4.885544477","4.887"
"11128","2021-03-11","LT","yes","mobile","59","0","0"
"11173","2021-03-11","LV","yes","tablet","36","5.2041","5.202"
"8508","2021-01-25","EE","yes","desktop","172","0","0"
"11154","2021-01-25","LV","yes","tablet","101","8.40345","8.417"
"8511","2021-01-25","EE","yes","tablet","94","2.33794","2.333"
"11173","2021-01-25","LV","yes","mobile","221","40.0026","40.012"
"11080","2021-01-25","LT","yes","desktop","74","8.27409959","8.273"
"8534","2021-01-07","EE","yes","mobile","95","0.9064","0.898"
"11091","2021-02-02","LT","no","desktop","87","8.33163502","8.326"
"11136","2021-02-02","LV","yes","desktop","48","0","0"
"11096","2021-03-10","LT","yes","tablet","6","0.824664674","0.824"
"11140","2021-03-17","LV","yes","desktop","122","0","0"
"11136","2021-03-17","LV","yes","desktop","44","0","0"
"11044","2021-03-17","LT","no","tablet","11","1.480688058","1.483"
"8517","2021-03-05","EE","yes","desktop","227","17.64862","17.653"
"8536","2021-02-10","EE","yes","mobile","181","19.9936","19.965"
"11095","2021-03-25","LT","yes","desktop","241","23.874370106","23.879"
"11086","2021-03-26","LT","yes","desktop","45","0","0"
"11095","2021-03-29","LT","yes","mobile","101","3.563598175","3.544"
"11145","2021-03-29","LV","yes","mobile","95","2.6521","2.617"
"11044","2021-03-29","LT","no","mobile","106","28.89310854","28.899"
"11046","2021-03-29","LT","no","mobile","26","0","0"
"11078","2021-01-24","LT","yes","tablet","5","0","0"
"8511","2021-02-15","EE","yes","tablet","9","0.52635","0.524"
"11062","2021-02-08","LT","yes","tablet","17","0.893625956","0.894"
"11154","2021-03-05","LV","yes","mobile","496","65.8834","65.985"
"11145","2021-03-05","LV","yes","tablet","28","2.59875","2.602"
"8511","2021-03-14","EE","yes","mobile","29","4.3758","4.378"
"11174","2021-03-15","LV","yes","tablet","388","29.89085","29.994"
"11079","2021-03-14","LT","yes","desktop","121","2.817482275","2.822"
"11147","2021-03-14","LV","no","mobile","10","0","0"
"11086","2021-03-14","LT","yes","mobile","18","0","0"
"8534","2021-01-15","EE","yes","tablet","13","1.0043","1.008"
"8508","2021-01-20","EE","yes","tablet","6","0","0"
"11171","2021-02-17","LV","yes","tablet","51","2.9788","2.988"
"8499","2021-02-28","EE","yes","tablet","128","19.34","19.34"
"8536","2021-03-01","EE","yes","desktop","977","93.9521","93.961"
"11041","2021-02-17","LT","yes","tablet","453","36.668832162","36.741"
"8506","2021-03-01","EE","yes","desktop","197","21.59465","21.601"
"8536","2021-03-09","EE","yes","mobile","141","11.2629","11.216"
"11173","2021-03-01","LV","yes","mobile","211","45.51624","45.539"
"11092","2021-03-01","LT","yes","tablet","8","0.109472964","0.109"
"11049","2021-01-19","LT","yes","mobile","12","0.391583297","0.394"
